customer_id,city,age,gender,tenure_months,plan_type,contract,monthly_charges,total_charges,support_calls,payment_method,has_broadband,has_streaming,churned
C14019,Chennai,35,F,62,Basic,Two year,550.0,,1,UPI,False,True,No
C16600,Hyderabad,72,F,47,Basic,Two year,592.0,27282.0,0,Cash,False,True,No
C12019,Chennai,56,F,4.5y,Standard,Two year,809.0,43175.0,0,Cash,False,True,No
C15632,Pune,61,M,8,Standard,Month-to-month,734.0,5864.0,2,UPI,False,False,Yes
C12194,Kochi,37,M,45,Standard,Two year,669.0,28725.0,1,Card,False,False,No
C12254,Hyderabad,30,F,28,Premium,Month-to-month,1590.0,43705.0,4,UPI,True,True,Yes
C15558,Bengaluru,30,M,16,Premium,Month-to-month,1450.0,22187.0,1,UPI,True,False,Yes
C11691,Bengaluru,66,F,40,Basic,One year,865.0,33040.0,1,UPI,True,True,No
C15736,Chennai,47,F,27,Basic,Month-to-month,833.0,21393.0,0,Cash,True,True,Yes
C11666,Chennai,32,F,8,Basic,Month-to-month,774.0,6084.0,1,UPI,True,False,Yes
C13614,Bengaluru,60,F,33,Basic,Month-to-month,858.0,27418.0,1,Card,True,True,No
C13290,Kochi,30,F,71,Basic,Two year,662.0,45912.0,2,UPI,True,False,No
C13682,Hyderabad,40,F,1.7y,Basic,Two year,825.0,16080.0,1,Card,True,True,No
C14458,Hyderabad,38,M,1.5y,Standard,Month-to-month,663.0,11736.0,2,UPI,False,False,No
C15505,Chennai,28,F,23,Standard,Month-to-month,1058.0,23232.0,0,Card,True,False,No
C13015,Hyderabad,59,F,26,Basic,Month-to-month,874.0,22010.0,0,UPI,True,True,no
C16013,Bengaluru,32,F,19,Premium,One year,1507.0,28315.0,1,Cash,True,False,No
C12411,Bengaluru,30,F,27,Standard,Two year,668.0,17665.0,2,Cash,False,False,No
C13916,Chennai,69,M,1.7y,Basic,Month-to-month,631.0,12205.0,1,Cash,False,True,no
C12344,Pune,51,F,42,Premium,Two year,1339.0,54428.0,3,Card,False,True,Yes
C12599,Bengaluru,43,F,61,Standard,Two year,1096.0,65611.0,1,UPI,True,True,No
C13685,Hyderabad,43,M,35,Basic,Month-to-month,585.0,20415.0,1,UPI,False,True,Yes
C10423,Hyderabad,37,F,23,Standard,Two year,₹723,15812.0,1,Bank transfer,False,False,No
C13203,Bengaluru,66,F,53,Premium,Two year,1484.0,75730.0,2,UPI,True,False,No
C15481,Pune,41,M,18,Basic,Month-to-month,793.0,14092.0,1,Cash,True,True,Yes
C12702,Hyderabad,53,F,40,Basic,Two year,711.0,27081.0,2,UPI,True,False,No
C12641,Hyderabad,41,F,8,Standard,Month-to-month,1213.0,9679.0,3,UPI,True,True,Yes
C13730,Bengaluru,73,M,3,Premium,Month-to-month,1464.0,4314.0,3,Card,True,False,Yes
C16965,Kochi,43,F,24,Basic,Month-to-month,400.0,9396.0,2,Card,False,False,No
C14755,Hyderabad,70,F,20,Premium,Month-to-month,1543.0,29592.0,0,UPI,True,False,No
C11908,Hyderabad,62,M,28,Standard,Two year,816.0,21940.0,3,UPI,False,True,No
C11260,Chennai,44,F,5,Standard,Month-to-month,701.0,3470.0,1,UPI,False,False,Yes
C13148,Hyderabad,21,F,11,Basic,Two year,₹871,9258.0,1,UPI,True,True,0
C16070,Kochi,53,M,71,Standard,Two year,800.0,54303.0,6,Card,False,True,0
C16551,Hyderabad,57,M,45,Standard,Two year,"₹1,091",48232.0,1,Card,True,True,No
C11630,Hyderabad,41,F,12,Basic,Two year,606.0,7162.0,4,Card,False,True,1
C15137,Hyderabad,51,M,33,Basic,Month-to-month,₹587,19365.0,2,UPI,False,True,No
C12840,Kochi,74,F,66,Standard,Two year,₹698,44525.0,2,Card,False,False,No
C14039,Hyderabad,21,M,61,Premium,One year,"₹1,649",97985.0,2,Cash,True,True,No
C11221,Kochi,38,F,65,Basic,One year,544.0,34457.0,3,Card,False,True,No
C10109,Hyderabad,49,F,15,Standard,Month-to-month,898.0,13245.0,1,UPI,False,True,No
C15095,Kochi,45,M,34,Standard,Month-to-month,670.0,21967.0,0,Card,False,False,No
C15013,Bengaluru,52,F,37,Premium,Month-to-month,1183.0,43579.0,0,UPI,False,False,No
C14018,Bengaluru,25,F,12,Standard,Two year,984.0,11439.0,0,Bank transfer,True,False,No
C15744,Bengaluru,59,M,6,Standard,Month-to-month,1136.0,6806.0,1,Card,True,True,No
C16315,Pune,28,F,1.2y,Basic,One year,856.0,11951.0,0,UPI,True,True,no
C16790,Hyderabad,72,M,31,Standard,Month-to-month,694.0,20768.0,2,Bank transfer,False,False,No
C15135,Chennai,52,M,56,Standard,One year,933.0,50165.0,4,Card,True,False,No
C13180,Hyderabad,38,F,10,Standard,Two year,712.0,7025.0,1,Card,False,False,No
C14798,Kochi,53,M,1,Premium,Month-to-month,1379.0,1312.0,2,Cash,False,True,Yes
C10289,Chennai,52,F,38,Basic,Month-to-month,521.0,19195.0,1,UPI,False,True,No
C13782,Bengaluru,44,M,23,Basic,Month-to-month,690.0,15452.0,5,Bank transfer,True,False,Yes
C11259,CHENNAI,22,M,36,Premium,Month-to-month,1673.0,57819.0,1,Card,True,True,No
C14226,Hyderabad,19,F,39,Basic,Month-to-month,700.0,26426.0,2,UPI,True,False,No
C10707,Bengaluru,64,M,18,Premium,Month-to-month,1304.0,22896.0,2,UPI,False,True,Yes
C11111,Hyderabad,68,M,56,Basic,Two year,733.0,39599.0,1,Bank transfer,True,False,No
C12295,Bengaluru,18,M,5,Basic,Month-to-month,876.0,4220.0,1,Bank transfer,True,True,0
C13017,Bengaluru,22,M,63,Standard,One year,712.0,44179.0,1,UPI,False,False,No
C14895,Hyderabad,61,F,15,Standard,Two year,1010.0,14804.0,1,Cash,True,False,No
C10750,Bengaluru,37,M,33,Basic,Month-to-month,704.0,22174.0,3,Card,True,False,No
C11912,Hyderabad,68,F,68,Premium,One year,1481.0,97899.0,2,Card,True,False,No
C16928,Pune,52,M,35,Premium,Month-to-month,1556.0,53207.0,1,UPI,True,False,no
C14199,Bengaluru,55,F,46,Basic,One year,679.0,30716.0,4,Card,True,False,no
C10616,Hyderabad,53,M,24,Standard,Month-to-month,901.0,21566.0,2,Bank transfer,False,True,Yes
C11660,Bengaluru,51,M,44,Standard,Two year,699.0,30537.0,0,Cash,False,False,No
C16922,Chennai,38,M,36,Basic,Two year,702.0,25145.0,2,Bank transfer,True,False,No
C12204,Kochi,38,F,32,Premium,Month-to-month,1642.0,51261.0,1,Card,True,True,No
C14800,Chennai,38,F,38,Basic,Month-to-month,735.0,26780.0,3,Card,True,False,Yes
C15449,Pune,62,F,30,Standard,Month-to-month,1078.0,32081.0,0,Bank transfer,True,False,No
C14277,Hyderabad,50,M,3,Basic,Month-to-month,₹408,1179.0,1,Card,False,False,Yes
C11277,Chennai,71,F,3.7y,Basic,Two year,791.0,33605.0,0,Card,True,True,No
C14369,Hyderabad,50,M,3.2y,Basic,Month-to-month,₹704,25829.0,2,Bank transfer,True,False,yes
C11301,Pune,23,F,31,Standard,One year,683.0,20372.0,1,UPI,False,False,No
C15448,Bengaluru,59,M,70,Basic,Two year,427.0,28894.0,2,Cash,False,False,No
C10821,Chennai,36,M,37,Basic,One year,798.0,29087.0,1,Card,True,True,No
C14927,Chennai,35,F,35,Basic,Month-to-month,386.0,13172.0,2,UPI,False,False,Yes
C15485,Bengaluru,45,F,60,Standard,One year,980.0,56652.0,0,Card,True,False,No
C14747,Pune,36,M,68,Standard,Two year,869.0,58047.0,3,UPI,False,True,no
C13352,Hyderabad,55,F,5,Standard,Month-to-month,986.0,4839.0,0,UPI,True,False,No
C10826,Pune,72,M,36,Basic,One year,827.0,28484.0,0,Bank transfer,True,True,yes
C14317,Pune,40,M,32,Premium,Month-to-month,1132.0,34995.0,0,Card,False,False,Yes
C10045,Hyderabad,29,M,31,Basic,Two year,546.0,,1,UPI,False,True,No
C10113,Hyderabad,47,M,6,Basic,Month-to-month,552.0,3168.0,0,Card,False,True,No
C16665,Hyderabad,68,F,22,Standard,Month-to-month,1136.0,24249.0,2,Cash,True,True,No
C14568,Chennai,43,F,2.7y,Basic,One year,373.0,,0,Card,False,False,No
C11985,Hyderabad,19,F,1.8y,Premium,Two year,1142.0,23673.0,3,UPI,False,False,No
C16312,Chennai,27,M,2.4y,Standard,Month-to-month,959.0,27445.0,3,UPI,True,False,Yes
C12918,Chennai,39,M,7,Premium,Month-to-month,1217.0,,2,Cash,False,False,Yes
C13655,Bengaluru,51,M,37,Basic,One year,471.0,17353.0,1,Cash,False,False,Yes
C13466,Chennai,54,M,13,Premium,One year,1563.0,19511.0,0,UPI,True,False,No
C11395,Chennai,18,M,71,Premium,One year,1169.0,82667.0,0,Bank transfer,False,False,No
C12883,Hyderabad,24,F,32,Standard,One year,963.0,30805.0,0,UPI,True,False,No
C14417,CHENNAI,32,F,14,Basic,Two year,780.0,,3,Card,True,False,No
C10397,Chennai,72,F,60,Premium,Two year,1206.0,,4,Card,False,False,No
C15410,Chennai,49,M,35,Standard,One year,1156.0,39921.0,1,Card,True,True,No
C10909,Kochi,37,F,17,Basic,Month-to-month,716.0,11762.0,1,Card,True,False,Yes
C16379,Hyderabad,26,M,42,Standard,Two year,927.0,37435.0,0,Bank transfer,True,False,0
C13427,Chennai,69,F,1.2y,Basic,Month-to-month,653.0,9527.0,3,UPI,True,False,Yes
C16261,Chennai,41,F,25,Standard,One year,874.0,21354.0,1,Cash,False,True,Yes
C14051,Bengaluru,61,F,68,Premium,Two year,1630.0,108345.0,5,UPI,True,True,No
C14792,Bengaluru,53,F,34,Premium,Month-to-month,1261.0,41743.0,1,UPI,False,False,Yes
C16894,Hyderabad,20,F,26,Standard,Month-to-month,886.0,22348.0,0,Cash,False,True,No
C16558,Pune,39,F,37,Premium,Month-to-month,1211.0,44277.0,1,Card,False,False,No
C12855,Pune,70,F,43,Premium,One year,1417.0,60283.0,1,Card,True,False,No
C16884,Chennai,56,M,6,Basic,One year,841.0,5023.0,4,Card,True,True,No
C13041,Pune,66,M,13,Standard,Month-to-month,1214.0,15703.0,0,Bank transfer,True,True,No
C14677,Chennai,42,F,31,Standard,Month-to-month,1121.0,34440.0,3,Cash,True,True,Yes
C15184,Hyderabad,73,F,57,Standard,One year,863.0,48877.0,1,Cash,False,True,No
C10762,Bengaluru,54,F,4,Standard,Month-to-month,921.0,3618.0,2,Cash,True,False,Yes
C15978,Pune,31,F,12,Basic,Two year,541.0,6440.0,2,Card,False,True,No
C15789,Pune,57,F,66,Premium,Two year,1616.0,101541.0,0,Card,True,True,No
C12530,Bengaluru,47,F,11,Basic,One year,669.0,7114.0,1,UPI,True,False,No
C14438,Chennai,73,M,50,Premium,Two year,"₹1,478",71213.0,2,UPI,True,False,No
C11752,Pune,34,F,28,Standard,Month-to-month,1100.0,30012.0,2,UPI,True,True,No
C11795,Bengaluru,20,F,1,Standard,Month-to-month,1156.0,1122.0,0,Bank transfer,True,True,No
C13351,Hyderabad,24,M,15,Standard,Month-to-month,950.0,13812.0,2,UPI,True,False,Yes
C14368,Hyderabad,21,M,1.8y,Premium,Month-to-month,1534.0,32548.0,1,UPI,True,False,no
C16743,Kochi,29,M,44,Basic,One year,795.0,33286.0,0,Cash,True,True,no
C11279,Kochi,56,M,56,Premium,Two year,1196.0,64978.0,2,Bank transfer,False,False,No
C10874,Bengaluru,64,F,24,Standard,Month-to-month,1146.0,26858.0,0,Bank transfer,True,True,No
C11294,Hyderabad,34,M,19,Basic,One year,650.0,12161.0,2,UPI,True,False,No
C16426,Hyderabad,22,F,38,Standard,One year,1013.0,37574.0,1,Card,True,False,No
C15056,Pune,29,M,14,Standard,Month-to-month,1225.0,16851.0,1,Card,True,True,No
C10199,Chennai,44,M,31,Standard,Month-to-month,1145.0,34607.0,1,Card,True,True,No
C10035,Hyderabad,21,M,5,Basic,Month-to-month,707.0,3403.0,3,Card,True,False,No
C10277,Bengaluru,58,F,28,Basic,Month-to-month,₹706,19192.0,1,UPI,True,False,No
C15625,Pune,37,F,60,Standard,One year,717.0,42320.0,2,Card,False,False,No
C10585,Chennai,72,M,38,Standard,Month-to-month,630.0,23045.0,2,Bank transfer,False,False,No
C10079,Hyderabad,37,F,13,Premium,One year,1579.0,20272.0,1,Bank transfer,True,False,No
C12758,Kochi,45,F,34,Basic,Month-to-month,617.0,20854.0,2,UPI,True,False,No
C14664,Pune,30,M,40,Premium,Two year,"₹1,328",51901.0,1,Cash,False,True,No
C10904,Bengaluru,69,M,32,Basic,One year,550.0,17091.0,2,Card,False,True,No
C14311,Chennai,33,F,25,Standard,Month-to-month,980.0,23546.0,0,Card,True,False,No
C13754,Chennai,68,F,41,Basic,One year,780.0,31593.0,3,UPI,True,False,No
C13435,Hyderabad,58,F,58,Standard,Two year,935.0,51631.0,1,Card,False,True,No
C16511,Bengaluru,64,F,8,Basic,Month-to-month,514.0,3957.0,0,Bank transfer,False,True,No
C15193,Bengaluru,59,M,22,Basic,Month-to-month,890.0,19009.0,3,Card,True,True,Yes
C16323,Bengaluru,65,M,20,Standard,Month-to-month,1201.0,23211.0,0,Cash,True,True,0
C12803,Bengaluru,30,F,8,Standard,One year,949.0,7429.0,1,Cash,True,False,No
C16322,Hyderabad,26,M,37,Premium,Two year,1458.0,51366.0,1,UPI,True,False,No
C14208,Bengaluru,59,M,56,Basic,Two year,524.0,29283.0,2,Cash,False,True,No
C14948,Hyderabad,20,F,37,Standard,Month-to-month,967.0,34090.0,0,Cash,True,False,No
C16144,Chennai,23,M,20,Premium,Month-to-month,1687.0,32552.0,0,Cash,True,True,Yes
C11796,Bengaluru,26,F,27,Basic,One year,700.0,18160.0,2,Cash,True,False,Yes
C10921,Bengaluru,27,M,3,Standard,Month-to-month,823.0,2363.0,2,Card,False,True,No
C14845,Bengaluru,18,M,2,Basic,Month-to-month,501.0,989.0,3,Card,False,True,No
C11903,Chennai,66,M,42,Standard,Two year,1124.0,45839.0,1,Card,True,True,No
C14029,Kochi,28,M,65,Premium,Two year,1559.0,100951.0,3,Bank transfer,True,False,No
C15738,Bengaluru,50,F,31,Basic,Month-to-month,845.0,25550.0,0,UPI,True,True,No
C16733,Pune,27,F,11,Basic,Month-to-month,757.0,7979.0,0,Bank transfer,True,False,No
C16819,Kochi,34,M,31,Basic,Two year,420.0,12659.0,1,Card,False,False,No
C10064,Hyderabad,39,F,4,Basic,Month-to-month,719.0,2776.0,1,UPI,True,False,No
C11932,PUNE,51,M,49,Standard,One year,1006.0,48810.0,1,Card,True,False,No
C12793,Kochi,57,F,22,Standard,Month-to-month,₹946,20155.0,0,Bank transfer,True,False,No
C10498,Hyderabad,57,M,70,Premium,One year,1226.0,82162.0,2,UPI,False,False,No
C14445,Chennai,71,M,28,Basic,Month-to-month,426.0,11370.0,0,Bank transfer,False,False,No
C11457,Hyderabad,43,F,45,Basic,Two year,669.0,29657.0,0,UPI,True,False,No
C12764,Pune,63,M,4.2y,Basic,One year,429.0,21678.0,2,UPI,False,False,No
C16271,Hyderabad,72,F,13,Basic,One year,402.0,5078.0,1,UPI,False,False,No
C10238,Bengaluru,26,M,16,Standard,Month-to-month,685.0,10617.0,1,Card,False,False,Yes
C16532,Hyderabad,20,M,52,Standard,Two year,998.0,49643.0,1,Card,True,False,No
C15213,Chennai,55,F,30,Premium,Month-to-month,1257.0,,4,Bank transfer,False,False,Yes
C11742,Hyderabad,23,F,37,Premium,Two year,"₹1,511",53323.0,1,UPI,True,False,No
C11709,Bengaluru,51,M,60,Premium,One year,1125.0,67172.0,2,Card,False,False,0
C12546,Hyderabad,21,M,3,Basic,Month-to-month,701.0,2059.0,1,UPI,True,False,Yes
C10641,Hyderabad,72,M,32,Basic,One year,862.0,27524.0,1,UPI,True,True,0
C11619,Hyderabad,37,M,25,Premium,Month-to-month,1289.0,31819.0,4,Card,False,False,Yes
C16836,Pune,45,M,32,Standard,Two year,1198.0,37929.0,3,Card,True,True,No
C13656,Bengaluru,42,M,45,Standard,Two year,667.0,29156.0,2,Bank transfer,False,False,No
C13114,Pune,51,M,25,Standard,Month-to-month,721.0,17973.0,0,Card,False,False,Yes
C12455,Bengaluru,47,F,9,Basic,Month-to-month,704.0,6310.0,2,Card,True,False,Yes
C10694,Pune,44,M,33,Standard,Month-to-month,682.0,22030.0,1,UPI,False,False,no
C15432,Hyderabad,71,F,3,Premium,Month-to-month,1482.0,4409.0,1,UPI,True,False,No
C15977,Chennai,24,M,29,Premium,Two year,1117.0,32290.0,3,Card,False,False,No
C11737,Bengaluru,25,M,1,Standard,Month-to-month,1025.0,1008.0,0,UPI,True,False,No
C14788,Hyderabad,70,F,0.6y,Basic,Month-to-month,657.0,4409.0,0,UPI,True,False,Yes
C12093,Bengaluru,62,F,33,Basic,Two year,375.0,11930.0,1,Cash,False,False,No
C12926,Chennai,35,F,27,Premium,Month-to-month,1494.0,39250.0,0,UPI,True,False,No
C12402,Hyderabad,25,F,25,Premium,Month-to-month,1491.0,36042.0,3,Card,True,False,Yes
C14549,Hyderabad,20,M,19,Basic,One year,873.0,16166.0,2,UPI,True,True,No
C15068,Pune,59,M,27,Standard,One year,1153.0,30510.0,0,Bank transfer,True,True,No
C10957,Hyderabad,54,F,62,Basic,One year,379.0,22909.0,1,Bank transfer,False,False,No
C13851,Hyderabad,23,M,36,Standard,Month-to-month,1015.0,35086.0,2,UPI,True,False,Yes
C15434,Bengaluru,30,M,16,Basic,One year,596.0,9437.0,0,UPI,False,True,No
C13286,HYDERABAD,34,F,34,Standard,Month-to-month,1013.0,34369.0,2,Cash,True,False,No
C10258,Hyderabad,37,M,18,Premium,Two year,1379.0,23846.0,2,UPI,False,True,No
C11978,Hyderabad,63,F,4,Premium,Month-to-month,1184.0,4631.0,3,Cash,False,False,1
C12212,Hyderabad,61,F,59,Standard,One year,985.0,57244.0,0,UPI,True,False,No
C12658,Pune,69,F,7,Standard,Month-to-month,728.0,5012.0,1,Bank transfer,False,False,No
C13516,Chennai,30,M,6,Standard,Month-to-month,962.0,5573.0,4,Cash,True,False,Yes
C15039,Kochi,54,M,22,Standard,One year,1013.0,21588.0,1,Card,True,False,No
C10696,Pune,37,M,22,Basic,Month-to-month,892.0,19320.0,0,Bank transfer,True,True,no
C12323,Chennai,68,M,18,Premium,One year,1539.0,26429.0,2,UPI,True,False,No
C11193,Bengaluru,51,F,13,Basic,Month-to-month,857.0,10746.0,3,Card,True,True,Yes
C12520,Hyderabad,20,M,44,Standard,Two year,696.0,29851.0,1,Card,False,False,No
C13177,Chennai,33,F,31,Basic,Two year,426.0,12922.0,1,UPI,False,False,No
C11935,Bengaluru,61,F,3,Standard,Month-to-month,1178.0,3478.0,1,UPI,True,True,No
C12735,Chennai,64,F,32,Standard,One year,792.0,24362.0,0,Cash,False,True,No
C10250,Pune,57,F,20,Premium,Month-to-month,1254.0,23835.0,2,UPI,False,False,No
C11490,Pune,42,M,29,Basic,Month-to-month,500.0,14060.0,0,UPI,False,True,No
C10886,Bengaluru,69,M,53,Basic,Two year,724.0,37429.0,2,UPI,True,False,No
C12126,Chennai,59,M,13,Premium,Month-to-month,"₹1,655",20795.0,1,UPI,True,True,No
C14654,Bengaluru,47,M,1.8y,Basic,One year,384.0,8243.0,3,Bank transfer,False,False,no
C16467,Chennai,57,M,21,Premium,Month-to-month,1129.0,23318.0,2,UPI,False,False,No
C10357,Bengaluru,52,M,59,Basic,One year,424.0,24182.0,1,Bank transfer,False,False,No
C13149,Hyderabad,50,M,32,Standard,Month-to-month,1149.0,36221.0,2,UPI,True,True,No
C11576,Bengaluru,24,F,23,Standard,Month-to-month,890.0,20112.0,1,UPI,False,True,No
C13214,Kochi,35,M,5.4y,Standard,Two year,1055.0,66974.0,0,Bank transfer,True,False,No
C11544,Pune,23,F,69,Premium,One year,1217.0,83496.0,0,UPI,False,False,No
C10118,Hyderabad,58,F,7,Basic,Month-to-month,415.0,2887.0,0,Cash,False,False,No
C14180,Bengaluru,61,F,46,Basic,One year,810.0,35416.0,3,Card,True,True,No
C16626,Bengaluru,74,F,21,Standard,Month-to-month,1125.0,22777.0,0,Card,True,True,No
C14142,Bengaluru,42,F,69,Standard,One year,709.0,46945.0,0,Bank transfer,False,False,No
C12488,Bengaluru,50,M,63,Premium,Two year,1401.0,85234.0,2,Card,False,True,No
C13737,Pune,54,F,6,Basic,Month-to-month,742.0,4254.0,1,UPI,True,False,No
C11801,Bengaluru,37,M,26,Basic,Two year,825.0,20662.0,0,Card,True,True,no
C12358,Hyderabad,37,M,20,Basic,Two year,402.0,7947.0,0,Cash,False,False,No
C16252,Kochi,74,F,13,Standard,Month-to-month,982.0,12340.0,2,UPI,True,False,No
C12517,Hyderabad,51,M,28,Standard,Two year,806.0,21558.0,3,Bank transfer,False,True,Yes
C14015,Hyderabad,70,F,1.8y,Basic,Month-to-month,506.0,10229.0,0,Cash,False,True,No
C15966,Pune,46,F,20,Standard,Month-to-month,747.0,14593.0,1,Bank transfer,False,False,No
C15408,Hyderabad,64,M,18,Standard,Two year,963.0,17315.0,1,Card,True,False,No
C10795,Chennai,52,M,40,Basic,Two year,749.0,28595.0,1,UPI,True,False,no
C16340,Hyderabad,55,F,59,Basic,Two year,784.0,45401.0,1,Card,True,False,No
C11321,Chennai,20,F,29,Basic,Month-to-month,331.0,9506.0,0,Bank transfer,False,False,No
C11322,CHENNAI,73,M,21,Basic,Month-to-month,717.0,14624.0,1,Bank transfer,True,False,No
C10686,Hyderabad,67,F,6,Basic,Month-to-month,₹802,4716.0,1,Bank transfer,True,True,No
C16251,Hyderabad,27,F,24,Standard,Month-to-month,805.0,19029.0,1,Card,False,True,Yes
C16707,Hyderabad,62,M,66,Basic,One year,₹539,34328.0,1,Card,False,True,No
C14742,Pune,64,F,10,Standard,Two year,648.0,6387.0,1,UPI,False,False,No
C11203,Pune,34,F,36,Standard,Month-to-month,987.0,34060.0,0,Card,True,False,No
C12219,Hyderabad,60,F,16,Basic,Month-to-month,₹686,10934.0,0,Card,True,False,No
C13761,Kochi,52,M,64,Basic,Two year,743.0,46552.0,1,Card,True,False,No
C16649,Hyderabad,37,M,52,Standard,Two year,879.0,44769.0,3,UPI,False,True,No
C16081,Hyderabad,54,F,16,Premium,Month-to-month,1224.0,19241.0,1,Card,False,False,Yes
C11504,Hyderabad,60,M,18,Premium,Month-to-month,1518.0,26874.0,1,UPI,True,False,No
C10030,Hyderabad,37,F,18,Premium,One year,1196.0,21261.0,0,Cash,False,False,No
C13967,Hyderabad,70,M,26,Basic,Two year,431.0,10894.0,1,Bank transfer,False,False,No
C12080,Pune,34,F,63,Basic,Two year,693.0,43196.0,1,Cash,True,False,No
C13728,Bengaluru,20,M,35,Basic,One year,578.0,19467.0,0,Cash,False,True,No
C14791,Chennai,55,F,27,Basic,Two year,850.0,22873.0,1,Cash,True,True,No
C11972,Chennai,28,F,7,Basic,Two year,517.0,3605.0,2,UPI,False,True,No
C16787,CHENNAI,23,M,2,Standard,Month-to-month,1004.0,1963.0,1,Bank transfer,True,False,Yes
C12085,Hyderabad,19,M,17,Standard,One year,1038.0,17377.0,1,Cash,True,False,No
C11352,Bengaluru,70,M,29,Standard,Two year,920.0,,2,Card,True,False,No
C11278,Kochi,34,F,16,Basic,Month-to-month,880.0,13480.0,3,Cash,True,True,No
C10938,Hyderabad,32,F,15,Basic,One year,541.0,8065.0,2,UPI,False,True,No
C12247,Bengaluru,18,F,9,Basic,Month-to-month,664.0,5827.0,0,Bank transfer,True,False,Yes
C16346,Hyderabad,36,M,64,Basic,Two year,442.0,26905.0,0,UPI,False,False,No
C11950,Hyderabad,47,F,30,Premium,Month-to-month,"₹1,509",43644.0,1,UPI,True,False,No
C13638,Bengaluru,20,F,17,Premium,Month-to-month,1196.0,20159.0,2,UPI,False,False,No
C15355,Bengaluru,40,F,67,Premium,One year,1497.0,95455.0,2,UPI,True,False,No
C12904,Pune,74,M,44,Premium,Two year,1352.0,58654.0,3,UPI,False,True,No
C16605,HYDERABAD,64,F,38,Basic,Month-to-month,₹370,13837.0,0,Bank transfer,False,False,No
C14167,Bengaluru,53,M,8,Premium,Two year,1443.0,11386.0,2,Card,False,True,No
C16111,Pune,35,F,35,Premium,Month-to-month,1521.0,51111.0,0,Card,True,False,No
C14516,Chennai,30,F,9,Premium,Two year,1498.0,13061.0,3,Card,True,False,No
C13604,Chennai,73,F,7,Basic,Month-to-month,743.0,4987.0,3,UPI,True,False,Yes
C15953,Kochi,73,M,29,Premium,One year,1516.0,43868.0,0,UPI,True,False,0
C15883,Hyderabad,73,F,8,Standard,Month-to-month,₹918,7007.0,1,Card,True,False,Yes
C10619,Chennai,61,F,37,Basic,Month-to-month,₹412,14529.0,0,Card,False,False,no
C14300,Bengaluru,24,M,53,Premium,One year,1508.0,79831.0,0,Card,True,False,No
C12481,Hyderabad,20,F,24,Standard,Month-to-month,1132.0,26131.0,0,Cash,True,True,No
C10259,Hyderabad,52,M,60,Standard,Two year,811.0,46650.0,1,Card,False,True,No
C16723,Hyderabad,63,F,29,Standard,One year,1151.0,31809.0,4,UPI,True,True,No
C13406,Pune,35,F,7,Premium,Month-to-month,1339.0,9064.0,2,UPI,False,True,no
C16630,Bengaluru,32,M,32,Premium,Month-to-month,1514.0,47446.0,1,Card,True,False,No
C14954,Hyderabad,45,M,43,Standard,Two year,724.0,30056.0,1,Cash,False,False,No
C12387,Hyderabad,58,M,26,Basic,Month-to-month,794.0,20281.0,1,UPI,True,True,No
C16823,Bengaluru,18,M,10,Premium,Two year,1626.0,15844.0,4,Card,True,False,No
C13300,Pune,50,M,37,Basic,Month-to-month,384.0,14207.0,1,Card,False,False,No
C15252,Chennai,22,M,70,Basic,One year,803.0,53461.0,0,UPI,True,True,no
C15292,Kochi,68,F,17,Basic,Two year,₹825,13501.0,2,UPI,True,True,No
C13793,CHENNAI,70,F,21,Standard,Month-to-month,₹711,14579.0,1,UPI,False,False,No
C16646,Hyderabad,54,F,31,Premium,Month-to-month,1349.0,41566.0,0,UPI,False,True,no
C15405,Kochi,59,M,15,Basic,One year,879.0,12548.0,1,UPI,True,True,No
C13187,Pune,68,F,70,Premium,Two year,1525.0,104315.0,1,Card,True,False,No
C10172,Chennai,23,M,14,Basic,Two year,461.0,6423.0,1,UPI,False,False,No
C11135,Hyderabad,58,M,19,Standard,One year,1083.0,20094.0,0,Card,True,False,No
C11333,Bengaluru,21,F,17,Basic,Month-to-month,452.0,7378.0,2,UPI,False,False,Yes
C11807,Hyderabad,20,M,61,Basic,Two year,672.0,40766.0,1,UPI,True,False,No
C15358,Bengaluru,26,M,35,Standard,Month-to-month,₹670,22943.0,0,UPI,False,False,No
C14575,Hyderabad,21,M,33,Premium,Month-to-month,1338.0,43543.0,1,Card,False,True,No
C11650,Hyderabad,40,M,16,Premium,Two year,1625.0,25521.0,0,UPI,True,True,no
C14398,Pune,31,F,10,Basic,One year,755.0,7490.0,0,Card,True,False,No
C15514,Hyderabad,36,F,14,Basic,Month-to-month,517.0,6919.0,1,Cash,False,True,No
C13570,Chennai,36,M,36,Basic,Month-to-month,₹928,,0,Card,True,True,No
C11550,Bengaluru,30,F,19,Basic,Two year,417.0,7628.0,1,Bank transfer,False,False,No
C10084,Kochi,72,M,6,Basic,One year,548.0,3282.0,3,Cash,False,True,Yes
C14198,Hyderabad,56,M,65,Premium,Two year,1501.0,97476.0,1,UPI,True,False,No
C12305,Pune,62,F,52,Standard,One year,931.0,47181.0,1,Card,True,False,Yes
C15236,PUNE,52,F,15,Basic,Month-to-month,499.0,7438.0,0,UPI,False,True,No
C15969,Pune,46,F,7,Standard,Month-to-month,996.0,6645.0,3,Cash,True,False,No
C16072,Pune,60,F,71,Premium,One year,1491.0,103206.0,0,Bank transfer,True,False,no
C16189,Chennai,26,M,6,Basic,Month-to-month,668.0,3995.0,1,Card,True,False,Yes
